"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"2","Fasting Glucose","3024762","17865-7","Glucose [Mass/volume] in Serum or Plasma --8 hours fasting","Lab Test","Measurement","LOINC"
"2","Fasting Glucose","3020632","1555-2","Glucose [Mass/volume] in Urine --12 hours fasting","Lab Test","Measurement","LOINC"
"2","Fasting Glucose","36660046","95102-0","Glucose post fasting and meal stimulation panel - Serum or Plasma","Lab Test","Measurement","LOINC"
"3","Random Glucose","3000483","2339-0","Glucose [Mass/volume] in Blood","Lab Test","Measurement","LOINC"
"3","Random Glucose","3004077","32016-8","Glucose [Mass/volume] in Capillary blood","Lab Test","Measurement","LOINC"
"4","Antihyperglycemic Medications","35789601","OMOP2791062","0.02 ML exenatide 0.25 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789603","OMOP2791064","0.02 ML exenatide 0.25 MG/ML Injectable Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901609","OMOP5118495","0.02 ML exenatide 0.25 MG/ML Injectable Solution Box of 60","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789611","OMOP2791072","0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789610","OMOP2791071","0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789607","OMOP2791068","0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789608","OMOP2791069","0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Mawdsley-Brooks","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789616","OMOP2791077","0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Waymade","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789605","OMOP2791066","0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789609","OMOP2791070","0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Mawdsley-Brooks","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789612","OMOP2791073","0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Waymade","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901606","OMOP5118492","0.02 ML exenatide 0.25 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901605","OMOP5118491","0.02 ML exenatide 0.25 MG/ML Injection Box of 60","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901604","OMOP5118490","0.02 ML exenatide 0.25 MG/ML Injection [Byetta]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901603","OMOP5118489","0.02 ML exenatide 0.25 MG/ML Injection [Byetta] Box of 60","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901608","OMOP5118494","0.02 ML exenatide 0.25 MG/ML Pen Injector","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901607","OMOP5118493","0.02 ML exenatide 0.25 MG/ML Pen Injector [Byetta]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789613","OMOP2791074","0.02 ML exenatide 0.25 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789600","OMOP2791061","0.02 ML exenatide 0.25 MG/ML Prefilled Syringe Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789606","OMOP2791067","0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789604","OMOP2791065","0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789614","OMOP2791075","0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1 by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789617","OMOP2791078","0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1 by Mawdsley-Brooks","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789615","OMOP2791076","0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1 by Waymade","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789618","OMOP2791079","0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789602","OMOP2791063","0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] by Mawdsley-Brooks","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789619","OMOP2791080","0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] by Waymade","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789633","OMOP2791094","0.04 ML exenatide 0.25 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789632","OMOP2791093","0.04 ML exenatide 0.25 MG/ML Injectable Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901619","OMOP5118505","0.04 ML exenatide 0.25 MG/ML Injectable Solution Box of 60","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789620","OMOP2791081","0.04 ML exenatide 0.25 MG/ML Injectable Solution [Byetta]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789634","OMOP2791095","0.04 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789621","OMOP2791082","0.04 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789631","OMOP2791092","0.04 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Lexon","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789635","OMOP2791096","0.04 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789627","OMOP2791088","0.04 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Lexon","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901616","OMOP5118502","0.04 ML exenatide 0.25 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901615","OMOP5118501","0.04 ML exenatide 0.25 MG/ML Injection Box of 60","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901614","OMOP5118500","0.04 ML exenatide 0.25 MG/ML Injection [Byetta]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901613","OMOP5118499","0.04 ML exenatide 0.25 MG/ML Injection [Byetta] Box of 60","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901618","OMOP5118504","0.04 ML exenatide 0.25 MG/ML Pen Injector","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2901617","OMOP5118503","0.04 ML exenatide 0.25 MG/ML Pen Injector [Byetta]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789624","OMOP2791085","0.04 ML exenatide 0.25 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789623","OMOP2791084","0.04 ML exenatide 0.25 MG/ML Prefilled Syringe Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789628","OMOP2791089","0.04 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789625","OMOP2791086","0.04 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789626","OMOP2791087","0.04 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1 by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789622","OMOP2791083","0.04 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1 by Lexon","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789629","OMOP2791090","0.04 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35789630","OMOP2791091","0.04 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] by Lexon","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","1592474","1926331","0.5 UNT Doses 3 ML insulin lispro 100 UNT/ML Pen Injector","Clinical Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","1592475","1926332","0.5 UNT Doses 3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog]","Branded Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","1146384","2380265","0.5 UNT Doses 3 ML insulin lispro-aabc 100 UNT/ML Pen Injector","Clinical Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","1146385","2380266","0.5 UNT Doses 3 ML insulin lispro-aabc 100 UNT/ML Pen Injector [Lyumjev]","Branded Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","36282268","OMOP3133143","0.65 ML exenatide 3.08 MG/ML Injectable Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36282266","OMOP3133141","0.65 ML exenatide 3.08 MG/ML Injectable Suspension Box of 4","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36282265","OMOP3133140","0.65 ML exenatide 3.08 MG/ML Injectable Suspension [Bydureon]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36282267","OMOP3133142","0.65 ML exenatide 3.08 MG/ML Injectable Suspension [Bydureon] Box of 4","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36282263","OMOP3133138","0.65 ML exenatide 3.08 MG/ML Injectable Suspension [Bydureon] Box of 4 by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","45774531","1544916","0.65 ML exenatide 3.08 MG/ML Pen Injector","Quant Clinical Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","45774533","1544918","0.65 ML exenatide 3.08 MG/ML Pen Injector [Bydureon]","Quant Branded Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","793111","1990866","0.85 ML exenatide 2.35 MG/ML Auto-Injector","Quant Clinical Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","1972785","OMOP5165351","0.85 ML exenatide 2.35 MG/ML Auto-Injector Box of 12","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","1972784","OMOP5165350","0.85 ML exenatide 2.35 MG/ML Auto-Injector Box of 4","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","793114","1990869","0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon]","Quant Branded Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","1972788","OMOP5165354","0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon] Box of 12","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","1972789","OMOP5165355","0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon] Box of 12 by Kohlpharma","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","1972786","OMOP5165352","0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon] Box of 4","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","1972787","OMOP5165353","0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon] Box of 4 by Kohlpharma","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36052556","OMOP4977639","0.85 ML exenatide 2.35 MG/ML Injectable Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36052555","OMOP4977638","0.85 ML exenatide 2.35 MG/ML Injectable Suspension Box of 4","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36052554","OMOP4977637","0.85 ML exenatide 2.35 MG/ML Injectable Suspension [Bydureon]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36052552","OMOP4977635","0.85 ML exenatide 2.35 MG/ML Injectable Suspension [Bydureon] Box of 4","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36052551","OMOP4977634","0.85 ML exenatide 2.35 MG/ML Injectable Suspension [Bydureon] Box of 4 by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36052553","OMOP4977636","0.85 ML exenatide 2.35 MG/ML Injectable Suspension [Bydureon] by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2902228","OMOP5119098","0.85 ML exenatide 2.35 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2902227","OMOP5119097","0.85 ML exenatide 2.35 MG/ML Injection Box of 4","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2902226","OMOP5119096","0.85 ML exenatide 2.35 MG/ML Injection [Bydureon]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2902225","OMOP5119095","0.85 ML exenatide 2.35 MG/ML Injection [Bydureon] Box of 4","Quant Branded Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2902230","OMOP5119100","0.85 ML exenatide 2.35 MG/ML Pen Injector","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2902229","OMOP5119099","0.85 ML exenatide 2.35 MG/ML Pen Injector [Bydureon]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","42683878","OMOP4912661","0.85 ML exenatide 2.35 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","42683877","OMOP4912662","0.85 ML exenatide 2.35 MG/ML Prefilled Syringe Box of 4","Quant Clinical Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","42683876","OMOP4912663","0.85 ML exenatide 2.35 MG/ML Prefilled Syringe [Bydureon]","Quant Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","42683875","OMOP4912664","0.85 ML exenatide 2.35 MG/ML Prefilled Syringe [Bydureon] Box of 4","Quant Branded Box","Drug","RxNorm Extension"
